Timestamp,From Bank,To Bank,text_formatAccount,Amount Received,Amount Paid,text_formatReceiving Currency,text_formatPayment Currency,text_formatPayment Format
2023-07-12 02:00:00,Bank A,Bank D,ACC004610,502.49987645443156,1015.4369020403849,USD,EUR,ACH
2023-07-12 03:00:00,Bank D,Bank B,ACC004611,1233.384899083752,20611.525861911112,EUR,USD,SWIFT
2023-07-12 04:00:00,Bank A,Bank C,ACC004612,769.5311121329454,731.0393643043998,EUR,EUR,ACH
2023-07-12 05:00:00,Bank A,Bank C,ACC004613,2535.578815630804,1198.2028993682202,USD,GBP,ACH
2023-07-12 06:00:00,Bank A,Bank A,ACC004614,937.0752682347928,1894.1111429202615,USD,EUR,ACH
2023-07-12 07:00:00,Bank A,Bank B,ACC004615,1033.8796394881606,364.3445649933291,GBP,EUR,SWIFT
2023-07-12 08:00:00,Bank D,Bank D,ACC004616,1782.4554294424343,1569.5554633388003,GBP,EUR,ACH
2023-07-12 09:00:00,Bank A,Bank A,ACC004617,9017.660237759088,1135.3104673856217,USD,GBP,SWIFT
2023-07-12 10:00:00,Bank C,Bank B,ACC004618,2666.299754216966,809.4150370768807,EUR,EUR,WIRE
2023-07-12 11:00:00,Bank C,Bank A,ACC004619,1003.6452424638346,3542.5566350313893,EUR,USD,ACH
2023-07-12 12:00:00,Bank C,Bank B,ACC004620,7849.104609178846,2260.9316456091,GBP,EUR,WIRE
2023-07-12 13:00:00,Bank C,Bank B,ACC004621,648.8104048075162,1443.609874710469,EUR,EUR,WIRE
2023-07-12 14:00:00,Bank A,Bank C,ACC004622,424.1148522419593,4696.929570694793,GBP,USD,SWIFT
2023-07-12 15:00:00,Bank C,Bank A,ACC004623,630.9642551101219,540.9778006271725,EUR,USD,WIRE
2023-07-12 16:00:00,Bank A,Bank D,ACC004624,506.6655069666886,814.9396140516776,USD,USD,WIRE
2023-07-12 17:00:00,Bank D,Bank C,ACC004625,2107.7333003483627,11444.958009346696,USD,USD,ACH
2023-07-12 18:00:00,Bank C,Bank C,ACC004626,375.7053310521674,1762.3282183246047,EUR,USD,WIRE
2023-07-12 19:00:00,Bank B,Bank D,ACC004627,4159.751273234891,661.0321805805908,GBP,USD,ACH
2023-07-12 20:00:00,Bank C,Bank B,ACC004628,2326.3281066958216,2447.0163867226865,USD,GBP,WIRE
2023-07-12 21:00:00,Bank C,Bank D,ACC004629,1119.348086689716,621.3574053909631,GBP,EUR,SWIFT
2023-07-12 22:00:00,Bank A,Bank A,ACC004630,6037.496628421242,1459.2814092391427,USD,GBP,WIRE
2023-07-12 23:00:00,Bank C,Bank D,ACC004631,628.1121230280551,4325.850058040477,EUR,GBP,SWIFT
2023-07-13 00:00:00,Bank B,Bank B,ACC004632,1436.6717193145262,363.92242830332737,USD,USD,ACH
2023-07-13 01:00:00,Bank A,Bank D,ACC004633,3255.471711558766,12729.948232870795,EUR,EUR,ACH
2023-07-13 02:00:00,Bank A,Bank B,ACC004634,4127.936480720196,4035.4072624072446,GBP,GBP,WIRE
2023-07-13 03:00:00,Bank D,Bank B,ACC004635,236.65607126949894,9258.197752720162,USD,EUR,WIRE
2023-07-13 04:00:00,Bank D,Bank A,ACC004636,2215.4664669269823,279.0326866693215,GBP,EUR,ACH
2023-07-13 05:00:00,Bank C,Bank D,ACC004637,1516.8118959192961,3057.9302777136595,GBP,USD,ACH
2023-07-13 06:00:00,Bank D,Bank D,ACC004638,357.7381157861358,1807.5475721312737,EUR,EUR,ACH
2023-07-13 07:00:00,Bank D,Bank A,ACC004639,4499.407178076388,24545.846385255318,GBP,GBP,SWIFT
2023-07-13 08:00:00,Bank D,Bank B,ACC004640,464.46942190130045,2887.1429880283276,USD,GBP,WIRE
2023-07-13 09:00:00,Bank A,Bank D,ACC004641,531.374864120414,666.6431249789051,EUR,USD,ACH
2023-07-13 10:00:00,Bank A,Bank A,ACC004642,793.3918580746443,296.2359182531812,EUR,GBP,ACH
2023-07-13 11:00:00,Bank A,Bank B,ACC004643,840.0426763448432,1042.1928371775177,EUR,USD,WIRE
2023-07-13 12:00:00,Bank D,Bank A,ACC004644,572.0385275290648,1370.6361547576837,GBP,GBP,WIRE
2023-07-13 13:00:00,Bank A,Bank D,ACC004645,513.801076835648,684.1350768115875,USD,GBP,SWIFT
2023-07-13 14:00:00,Bank D,Bank A,ACC004646,872.3717536747286,1447.4432022460092,USD,USD,ACH
2023-07-13 15:00:00,Bank A,Bank C,ACC004647,1296.8474176302161,1524.8106710067589,USD,EUR,WIRE
2023-07-13 16:00:00,Bank A,Bank B,ACC004648,799.2737186513243,441.4097372296254,EUR,USD,SWIFT
2023-07-13 17:00:00,Bank B,Bank C,ACC004649,3493.52670912812,1627.778175902111,EUR,EUR,ACH
2023-07-13 18:00:00,Bank C,Bank C,ACC004650,1822.7246379485455,839.4844692154851,USD,EUR,SWIFT
2023-07-13 19:00:00,Bank D,Bank B,ACC004651,223.44250734700736,544.5823114379932,GBP,USD,WIRE
2023-07-13 20:00:00,Bank B,Bank B,ACC004652,1851.4562404260637,2409.9833993488696,EUR,USD,SWIFT
2023-07-13 21:00:00,Bank A,Bank A,ACC004653,12314.256219444682,3734.3767918864482,USD,USD,ACH
2023-07-13 22:00:00,Bank D,Bank B,ACC004654,710.0000439067192,694.5974089977019,GBP,EUR,WIRE
2023-07-13 23:00:00,Bank A,Bank C,ACC004655,245.86987011447158,1178.5626127878647,EUR,EUR,ACH
2023-07-14 00:00:00,Bank C,Bank C,ACC004656,1105.5152108047669,4334.283619989832,EUR,EUR,SWIFT
2023-07-14 01:00:00,Bank B,Bank D,ACC004657,1088.2120948290396,1329.8003241466927,EUR,EUR,SWIFT
2023-07-14 02:00:00,Bank C,Bank B,ACC004658,357.2206876457567,1859.9192140818516,USD,USD,SWIFT
2023-07-14 03:00:00,Bank B,Bank C,ACC004659,2037.1771162544655,5431.500614839465,EUR,USD,WIRE
2023-07-14 04:00:00,Bank A,Bank D,ACC004660,1004.7021953505583,1013.850133229212,EUR,EUR,SWIFT
2023-07-14 05:00:00,Bank C,Bank D,ACC004661,868.6348210031141,1044.3215994749476,GBP,GBP,WIRE
2023-07-14 06:00:00,Bank C,Bank A,ACC004662,722.512437721317,1470.424238884483,USD,USD,SWIFT
2023-07-14 07:00:00,Bank A,Bank C,ACC004663,1008.8731210819311,815.6884062488867,GBP,GBP,SWIFT
2023-07-14 08:00:00,Bank C,Bank A,ACC004664,364.0253929953091,4188.089261829696,EUR,GBP,WIRE
2023-07-14 09:00:00,Bank D,Bank C,ACC004665,709.9392387400519,755.0875943287784,USD,GBP,WIRE
2023-07-14 10:00:00,Bank B,Bank A,ACC004666,15925.683248861204,1188.1473387864098,USD,EUR,WIRE
2023-07-14 11:00:00,Bank B,Bank A,ACC004667,772.8074473165951,17031.104102836747,EUR,USD,ACH
2023-07-14 12:00:00,Bank B,Bank B,ACC004668,1348.0521068291432,5602.639088616136,USD,GBP,SWIFT
2023-07-14 13:00:00,Bank D,Bank A,ACC004669,683.5554109337861,4077.216430321798,USD,EUR,ACH
2023-07-14 14:00:00,Bank B,Bank B,ACC004670,376.09491178385605,4468.423058178976,GBP,USD,SWIFT
2023-07-14 15:00:00,Bank A,Bank D,ACC004671,13156.358771409326,17174.406334745978,USD,EUR,SWIFT
2023-07-14 16:00:00,Bank C,Bank C,ACC004672,1508.4492319569151,899.6202954905019,USD,USD,SWIFT
2023-07-14 17:00:00,Bank D,Bank D,ACC004673,208.76837314296125,1460.7201110817205,GBP,USD,SWIFT
2023-07-14 18:00:00,Bank B,Bank C,ACC004674,16248.56911360666,1794.1474382489719,EUR,EUR,ACH
2023-07-14 19:00:00,Bank A,Bank D,ACC004675,360.6160066508206,8023.642492036859,GBP,GBP,SWIFT
2023-07-14 20:00:00,Bank C,Bank C,ACC004676,5214.415551444817,467.8716479649597,EUR,USD,ACH
2023-07-14 21:00:00,Bank C,Bank A,ACC004677,1044.427048925817,850.7336009973569,EUR,USD,WIRE
2023-07-14 22:00:00,Bank D,Bank C,ACC004678,2470.364597144573,11047.925454585147,EUR,GBP,ACH
2023-07-14 23:00:00,Bank D,Bank C,ACC004679,350.02827233018166,984.9198281939633,GBP,USD,SWIFT
2023-07-15 00:00:00,Bank D,Bank D,ACC004680,1553.2352486117798,568.5712969377402,EUR,GBP,ACH
2023-07-15 01:00:00,Bank A,Bank D,ACC004681,741.5184995610434,4421.963256150784,GBP,USD,ACH
2023-07-15 02:00:00,Bank A,Bank D,ACC004682,995.6005176010478,2836.3669903346376,GBP,GBP,WIRE
2023-07-15 03:00:00,Bank D,Bank B,ACC004683,5501.522948933841,1513.2988326903337,EUR,USD,WIRE
2023-07-15 04:00:00,Bank B,Bank B,ACC004684,544.9837271466317,735.4238090604805,EUR,USD,WIRE
2023-07-15 05:00:00,Bank C,Bank C,ACC004685,1164.4019163993207,3178.8534862344977,GBP,USD,SWIFT
2023-07-15 06:00:00,Bank C,Bank C,ACC004686,4536.197964275095,689.1999052823269,GBP,GBP,ACH
2023-07-15 07:00:00,Bank A,Bank A,ACC004687,1437.2882758612302,5273.195636186245,EUR,USD,ACH
2023-07-15 08:00:00,Bank C,Bank A,ACC004688,219.94934385653465,1225.6430395345417,EUR,EUR,WIRE
2023-07-15 09:00:00,Bank B,Bank C,ACC004689,1817.8122775489473,3751.0141671442493,EUR,EUR,SWIFT
2023-07-15 10:00:00,Bank C,Bank B,ACC004690,342.7485686015728,978.655483262016,GBP,EUR,SWIFT
2023-07-15 11:00:00,Bank A,Bank C,ACC004691,4477.443560564203,1177.9526663540387,GBP,USD,SWIFT
2023-07-15 12:00:00,Bank A,Bank A,ACC004692,481.6089101675925,3734.6936077034693,GBP,GBP,WIRE
2023-07-15 13:00:00,Bank B,Bank B,ACC004693,21365.00341129725,9837.187753643077,EUR,GBP,SWIFT
2023-07-15 14:00:00,Bank B,Bank B,ACC004694,28301.02088686996,34940.28321536639,USD,USD,SWIFT
2023-07-15 15:00:00,Bank C,Bank A,ACC004695,494.4210244256111,2636.3077017770765,USD,EUR,SWIFT
2023-07-15 16:00:00,Bank C,Bank C,ACC004696,1118.8020627041558,1976.896427261982,USD,GBP,WIRE
2023-07-15 17:00:00,Bank A,Bank D,ACC004697,2330.048313222649,660.5357906760291,USD,USD,WIRE
2023-07-15 18:00:00,Bank B,Bank C,ACC004698,2401.0477275654594,1473.2553293256412,USD,GBP,ACH
2023-07-15 19:00:00,Bank B,Bank C,ACC004699,1706.7329388623723,440.07748602204447,GBP,EUR,ACH
2023-07-15 20:00:00,Bank B,Bank A,ACC004700,3835.898734629885,1596.8402847822629,EUR,EUR,ACH
2023-07-15 21:00:00,Bank C,Bank B,ACC004701,969.7429664729331,1702.836485843036,EUR,GBP,WIRE
2023-07-15 22:00:00,Bank B,Bank A,ACC004702,759.9725630843932,154.33952116125567,EUR,USD,ACH
2023-07-15 23:00:00,Bank A,Bank C,ACC004703,775.2115904885427,1139.9487784463665,EUR,USD,SWIFT
2023-07-16 00:00:00,Bank A,Bank D,ACC004704,17068.453572872993,10301.63205563108,EUR,GBP,WIRE
2023-07-16 01:00:00,Bank C,Bank D,ACC004705,1580.0014445656418,1008.5713896698236,USD,EUR,WIRE
2023-07-16 02:00:00,Bank D,Bank D,ACC004706,1467.4532080234062,1568.7726466015608,EUR,USD,ACH
2023-07-16 03:00:00,Bank C,Bank A,ACC004707,2428.9983488999787,286.6545283287439,EUR,GBP,SWIFT
2023-07-16 04:00:00,Bank D,Bank B,ACC004708,141.02646843329288,504.78656402460234,USD,GBP,SWIFT
2023-07-16 05:00:00,Bank B,Bank A,ACC004709,1495.280096620852,3086.947949487716,EUR,EUR,WIRE
2023-07-16 06:00:00,Bank C,Bank D,ACC004710,1364.534861681036,1097.2602451560435,USD,EUR,WIRE
2023-07-16 07:00:00,Bank A,Bank C,ACC004711,42261.47058613319,8130.755741119068,USD,USD,ACH
2023-07-16 08:00:00,Bank B,Bank B,ACC004712,1590.9554559709013,5052.872163561,GBP,USD,SWIFT
2023-07-16 09:00:00,Bank A,Bank A,ACC004713,5204.019737479093,1118.2206809472407,EUR,USD,WIRE
2023-07-16 10:00:00,Bank B,Bank A,ACC004714,1182.527207933525,109.72616136742162,EUR,EUR,SWIFT
2023-07-16 11:00:00,Bank C,Bank B,ACC004715,1788.2442126450173,2555.5223868209277,EUR,GBP,WIRE
2023-07-16 12:00:00,Bank D,Bank B,ACC004716,5860.081484091062,6687.081694899248,USD,USD,ACH
2023-07-16 13:00:00,Bank B,Bank C,ACC004717,1921.3075867827781,378.033361924821,GBP,USD,WIRE
2023-07-16 14:00:00,Bank D,Bank B,ACC004718,1636.5870567861446,428.2331595224418,EUR,USD,WIRE
2023-07-16 15:00:00,Bank B,Bank C,ACC004719,1397.2917611465389,1704.2491274149995,USD,GBP,WIRE
2023-07-16 16:00:00,Bank A,Bank D,ACC004720,676.2222978812995,4788.053739994271,USD,USD,ACH
2023-07-16 17:00:00,Bank A,Bank D,ACC004721,1065.8318738937792,1094.3355808594638,USD,USD,ACH
2023-07-16 18:00:00,Bank B,Bank A,ACC004722,536.1892804371781,320.7564072671235,USD,EUR,ACH
2023-07-16 19:00:00,Bank D,Bank D,ACC004723,1048.8326896389638,890.1435691445737,GBP,EUR,WIRE
2023-07-16 20:00:00,Bank C,Bank D,ACC004724,106.0668231903514,391.53226259602184,GBP,EUR,WIRE
2023-07-16 21:00:00,Bank C,Bank C,ACC004725,1684.189246369596,561.8043778216918,USD,GBP,SWIFT
2023-07-16 22:00:00,Bank A,Bank A,ACC004726,970.9381278365553,809.129437238301,EUR,EUR,ACH
2023-07-16 23:00:00,Bank C,Bank B,ACC004727,783.5197456531744,432.9730179070174,GBP,USD,ACH
2023-07-17 00:00:00,Bank A,Bank A,ACC004728,1366.1585250413982,503.7571344424089,EUR,USD,WIRE
2023-07-17 01:00:00,Bank C,Bank D,ACC004729,261.5004690084063,1181.4927971197803,EUR,GBP,ACH
2023-07-17 02:00:00,Bank B,Bank B,ACC004730,7549.752019628062,1359.722361776889,GBP,GBP,SWIFT
2023-07-17 03:00:00,Bank A,Bank A,ACC004731,989.5324298797645,264.0186292978992,EUR,USD,ACH
2023-07-17 04:00:00,Bank A,Bank A,ACC004732,947.8114281620159,1630.0756805517647,GBP,GBP,ACH
2023-07-17 05:00:00,Bank B,Bank A,ACC004733,417.6333063056417,748.4962073667848,GBP,USD,ACH
2023-07-17 06:00:00,Bank A,Bank A,ACC004734,1123.2105010454968,2253.5488596139367,EUR,EUR,SWIFT
2023-07-17 07:00:00,Bank C,Bank C,ACC004735,4389.452970740787,2393.4653228768548,EUR,USD,SWIFT
2023-07-17 08:00:00,Bank C,Bank A,ACC004736,3089.96860433885,636.1655441692441,USD,GBP,ACH
2023-07-17 09:00:00,Bank A,Bank D,ACC004737,2577.145708957257,2026.666682364477,GBP,EUR,SWIFT
2023-07-17 10:00:00,Bank C,Bank D,ACC004738,1893.9103741035015,474.8713666471564,EUR,USD,WIRE
2023-07-17 11:00:00,Bank D,Bank C,ACC004739,766.2109108965853,4120.632965042831,GBP,GBP,ACH
2023-07-17 12:00:00,Bank A,Bank B,ACC004740,2254.585883737745,3870.0519227405543,USD,GBP,SWIFT
2023-07-17 13:00:00,Bank B,Bank B,ACC004741,896.915117385339,1560.4813473218348,USD,EUR,SWIFT
2023-07-17 14:00:00,Bank D,Bank D,ACC004742,866.2110066011659,909.0415978627977,USD,USD,SWIFT
2023-07-17 15:00:00,Bank A,Bank D,ACC004743,3130.0192687682515,396.6703113856349,USD,USD,WIRE
2023-07-17 16:00:00,Bank B,Bank C,ACC004744,1494.2660703797578,2699.7535276912245,USD,GBP,SWIFT
2023-07-17 17:00:00,Bank C,Bank B,ACC004745,5498.944962960562,593.399693376347,USD,EUR,WIRE
2023-07-17 18:00:00,Bank B,Bank B,ACC004746,3631.8176793275666,200.32235319488882,USD,USD,WIRE
2023-07-17 19:00:00,Bank D,Bank A,ACC004747,694.7168764111108,61.43542583894235,USD,EUR,SWIFT
2023-07-17 20:00:00,Bank C,Bank A,ACC004748,182.15733713620924,457.1242819040369,GBP,GBP,WIRE
2023-07-17 21:00:00,Bank A,Bank A,ACC004749,4383.3792928404055,4341.210126846756,EUR,USD,SWIFT
2023-07-17 22:00:00,Bank C,Bank C,ACC004750,4270.06882017906,3857.360682215791,GBP,GBP,SWIFT
2023-07-17 23:00:00,Bank A,Bank D,ACC004751,279.719805947704,534.537345316239,GBP,USD,SWIFT
2023-07-18 00:00:00,Bank A,Bank C,ACC004752,4960.391856016431,754.1151576302177,EUR,GBP,ACH
2023-07-18 01:00:00,Bank B,Bank B,ACC004753,1606.9884374435908,688.8936634200437,EUR,USD,WIRE
2023-07-18 02:00:00,Bank B,Bank D,ACC004754,1287.7934103720368,289.04079998030784,USD,EUR,WIRE
2023-07-18 03:00:00,Bank B,Bank A,ACC004755,5512.553661649584,424.6087379789548,EUR,USD,SWIFT
2023-07-18 04:00:00,Bank D,Bank C,ACC004756,4207.757705341272,2925.2918117796626,GBP,USD,WIRE
2023-07-18 05:00:00,Bank D,Bank C,ACC004757,20249.800438672944,10490.67805895837,USD,GBP,SWIFT
2023-07-18 06:00:00,Bank B,Bank A,ACC004758,1760.2604601631062,1440.9946143163224,GBP,USD,WIRE
2023-07-18 07:00:00,Bank D,Bank C,ACC004759,2031.2249029488025,288.54567385484455,EUR,USD,WIRE
2023-07-18 08:00:00,Bank C,Bank A,ACC004760,735.0529710836166,1212.819646483239,GBP,USD,SWIFT
2023-07-18 09:00:00,Bank C,Bank B,ACC004761,1037.8417031019455,109.52524060610031,GBP,GBP,SWIFT
2023-07-18 10:00:00,Bank D,Bank D,ACC004762,444.82584472906296,2547.3342297956165,USD,USD,SWIFT
2023-07-18 11:00:00,Bank D,Bank B,ACC004763,786.0026974244821,1420.231124008629,USD,EUR,WIRE
2023-07-18 12:00:00,Bank C,Bank B,ACC004764,760.0362437827151,285.650075048748,GBP,EUR,ACH
2023-07-18 13:00:00,Bank A,Bank A,ACC004765,580.9673914339629,5521.61438459455,EUR,GBP,ACH
2023-07-18 14:00:00,Bank C,Bank C,ACC004766,1257.3310042049848,181.96881765490664,USD,USD,WIRE
2023-07-18 15:00:00,Bank C,Bank B,ACC004767,793.155385859705,1863.67604073056,GBP,GBP,WIRE
2023-07-18 16:00:00,Bank D,Bank B,ACC004768,15804.966252185635,16541.20022457147,USD,USD,SWIFT
2023-07-18 17:00:00,Bank C,Bank B,ACC004769,216.5192345549681,317.45293167414707,USD,GBP,SWIFT
2023-07-18 18:00:00,Bank D,Bank C,ACC004770,979.1111848447265,1055.9005769200692,EUR,USD,SWIFT
2023-07-18 19:00:00,Bank D,Bank C,ACC004771,9949.071946174861,2023.1177017727184,GBP,USD,WIRE
2023-07-18 20:00:00,Bank B,Bank A,ACC004772,803.816299740641,63.664409360111186,GBP,GBP,SWIFT
2023-07-18 21:00:00,Bank C,Bank B,ACC004773,922.9797548519795,376.9542295575159,GBP,GBP,SWIFT
2023-07-18 22:00:00,Bank A,Bank D,ACC004774,224.69726094141407,591.922111453855,GBP,GBP,WIRE
2023-07-18 23:00:00,Bank B,Bank C,ACC004775,1566.3088896938173,2088.614446406057,GBP,USD,ACH
2023-07-19 00:00:00,Bank D,Bank A,ACC004776,2095.622622193271,1173.1035058722412,USD,GBP,SWIFT
2023-07-19 01:00:00,Bank D,Bank B,ACC004777,1796.39524491786,1204.1695754956013,USD,USD,ACH
2023-07-19 02:00:00,Bank A,Bank D,ACC004778,3098.6662607989942,397.6524476678551,USD,EUR,SWIFT
2023-07-19 03:00:00,Bank D,Bank C,ACC004779,7591.046878312691,5429.685556748897,USD,EUR,SWIFT
2023-07-19 04:00:00,Bank C,Bank D,ACC004780,1769.905051043807,432.71243723157,EUR,USD,SWIFT
2023-07-19 05:00:00,Bank B,Bank C,ACC004781,1281.8898821811097,322.15280831799237,EUR,USD,WIRE
2023-07-19 06:00:00,Bank D,Bank A,ACC004782,2181.0260705012915,605.6489773910795,GBP,GBP,WIRE
2023-07-19 07:00:00,Bank D,Bank D,ACC004783,226.50575746416877,1181.4672592802121,EUR,USD,SWIFT
2023-07-19 08:00:00,Bank A,Bank B,ACC004784,448.7289506271945,618.5397638658733,USD,USD,SWIFT
2023-07-19 09:00:00,Bank C,Bank B,ACC004785,28814.172751927817,4718.285189600181,USD,EUR,WIRE
2023-07-19 10:00:00,Bank D,Bank C,ACC004786,93.64997649513573,2197.1466294361976,USD,GBP,WIRE
2023-07-19 11:00:00,Bank A,Bank B,ACC004787,7269.341776007598,5159.76562731545,USD,GBP,ACH
2023-07-19 12:00:00,Bank D,Bank D,ACC004788,3541.391328665893,288.88635313121364,USD,USD,WIRE
2023-07-19 13:00:00,Bank A,Bank A,ACC004789,998.9845713730138,1926.4872033337308,GBP,GBP,SWIFT
2023-07-19 14:00:00,Bank A,Bank C,ACC004790,731.4207887562395,1430.6006192124562,GBP,EUR,WIRE
2023-07-19 15:00:00,Bank C,Bank D,ACC004791,1248.1549212164603,1523.338364838787,USD,EUR,ACH
2023-07-19 16:00:00,Bank D,Bank C,ACC004792,7301.510955940652,18006.054193997803,GBP,EUR,ACH
2023-07-19 17:00:00,Bank C,Bank A,ACC004793,1130.9909708568075,1731.32367901857,EUR,USD,SWIFT
2023-07-19 18:00:00,Bank A,Bank C,ACC004794,3656.0474163210756,10038.723871715509,EUR,USD,WIRE
2023-07-19 19:00:00,Bank B,Bank B,ACC004795,3323.1699811179205,11985.497579392217,USD,EUR,ACH
2023-07-19 20:00:00,Bank D,Bank B,ACC004796,4551.74029423001,303.3936853358628,GBP,EUR,ACH
2023-07-19 21:00:00,Bank B,Bank C,ACC004797,959.6893879501973,610.0755009219563,USD,GBP,ACH
2023-07-19 22:00:00,Bank D,Bank A,ACC004798,274.1048176239418,2885.156330083657,GBP,GBP,SWIFT
2023-07-19 23:00:00,Bank C,Bank A,ACC004799,649.4701195149325,1264.6950337979865,USD,GBP,ACH
2023-07-20 00:00:00,Bank C,Bank B,ACC004800,912.3387339288057,2340.0393723744414,USD,GBP,WIRE
2023-07-20 01:00:00,Bank C,Bank A,ACC004801,1818.0847247115578,1299.5280376066578,USD,EUR,SWIFT
2023-07-20 02:00:00,Bank C,Bank C,ACC004802,400.2089464428084,4333.178217442136,EUR,GBP,WIRE
2023-07-20 03:00:00,Bank C,Bank D,ACC004803,508.18099899698296,400.41004893514383,GBP,EUR,WIRE
2023-07-20 04:00:00,Bank B,Bank C,ACC004804,1827.4487324633585,4198.40466063381,GBP,EUR,ACH
2023-07-20 05:00:00,Bank C,Bank B,ACC004805,2804.2988771412165,3536.8666717566953,EUR,USD,SWIFT
2023-07-20 06:00:00,Bank A,Bank B,ACC004806,588.9880853441927,326.91849392281233,EUR,GBP,SWIFT
2023-07-20 07:00:00,Bank A,Bank B,ACC004807,289.10297688574656,2060.420588023998,GBP,EUR,WIRE
2023-07-20 08:00:00,Bank B,Bank A,ACC004808,29264.141364694813,1050.4354461095322,GBP,USD,SWIFT
2023-07-20 09:00:00,Bank D,Bank C,ACC004809,2400.1925375290725,597.8966906291174,USD,USD,SWIFT
2023-07-20 10:00:00,Bank A,Bank D,ACC004810,839.6593200760029,165.89927221254422,USD,EUR,SWIFT
2023-07-20 11:00:00,Bank D,Bank C,ACC004811,19644.6133452954,3948.458589028905,GBP,EUR,SWIFT
2023-07-20 12:00:00,Bank B,Bank D,ACC004812,6307.4803415912,14434.246663062348,GBP,GBP,ACH
2023-07-20 13:00:00,Bank D,Bank C,ACC004813,14450.089406254192,14775.129678155981,USD,GBP,WIRE
2023-07-20 14:00:00,Bank D,Bank B,ACC004814,1286.1302693681278,888.2822303120084,EUR,EUR,WIRE
2023-07-20 15:00:00,Bank D,Bank D,ACC004815,1201.4349321157028,2482.4100041147835,GBP,EUR,SWIFT
2023-07-20 16:00:00,Bank D,Bank C,ACC004816,978.8888792715069,2822.1663490511637,GBP,USD,SWIFT
2023-07-20 17:00:00,Bank B,Bank A,ACC004817,257.9120580481113,1280.031490579596,EUR,USD,WIRE
2023-07-20 18:00:00,Bank A,Bank A,ACC004818,7616.6726970803265,532.5444541919701,EUR,USD,WIRE
2023-07-20 19:00:00,Bank C,Bank C,ACC004819,427.718846801625,1704.5460583219117,EUR,USD,ACH
2023-07-20 20:00:00,Bank D,Bank B,ACC004820,281.45608270103236,1784.6626908739954,GBP,USD,SWIFT
2023-07-20 21:00:00,Bank A,Bank D,ACC004821,886.3750049809593,2151.5512882224707,GBP,GBP,WIRE
2023-07-20 22:00:00,Bank A,Bank C,ACC004822,419.2754852154156,2605.560958086889,GBP,USD,ACH
2023-07-20 23:00:00,Bank B,Bank A,ACC004823,8138.122718375541,2077.1408869363318,USD,EUR,ACH
2023-07-21 00:00:00,Bank A,Bank D,ACC004824,2181.490959878596,658.5699584433296,EUR,GBP,SWIFT
2023-07-21 01:00:00,Bank B,Bank A,ACC004825,2966.988963487864,164.2481927585629,EUR,USD,ACH
2023-07-21 02:00:00,Bank D,Bank A,ACC004826,2476.8199091588513,2314.6089643274545,USD,USD,ACH
2023-07-21 03:00:00,Bank D,Bank C,ACC004827,807.8431716698507,886.8612571848463,USD,USD,ACH
2023-07-21 04:00:00,Bank C,Bank A,ACC004828,1152.3882737572378,1687.1804986669274,USD,EUR,ACH
2023-07-21 05:00:00,Bank C,Bank D,ACC004829,1648.9253487189906,250.71610715146016,USD,USD,ACH
2023-07-21 06:00:00,Bank C,Bank B,ACC004830,189.0880115144504,4451.4307916400185,EUR,EUR,SWIFT
2023-07-21 07:00:00,Bank A,Bank C,ACC004831,1940.2744286494644,332.17463357907354,USD,EUR,SWIFT
2023-07-21 08:00:00,Bank D,Bank D,ACC004832,255.3667411217667,2379.3040415420733,USD,USD,SWIFT
2023-07-21 09:00:00,Bank B,Bank C,ACC004833,8436.700700547544,1233.9185172615028,EUR,USD,SWIFT
2023-07-21 10:00:00,Bank C,Bank A,ACC004834,731.7836537999915,907.3762765584901,EUR,GBP,WIRE
2023-07-21 11:00:00,Bank B,Bank A,ACC004835,911.5302884511387,837.0132438706975,EUR,GBP,SWIFT
2023-07-21 12:00:00,Bank B,Bank D,ACC004836,4490.910126916788,3832.2714704973096,EUR,GBP,SWIFT
2023-07-21 13:00:00,Bank C,Bank D,ACC004837,584.0753322828673,4004.588777293297,GBP,EUR,SWIFT
2023-07-21 14:00:00,Bank D,Bank B,ACC004838,10658.293166033583,1110.5524068617794,GBP,USD,ACH
2023-07-21 15:00:00,Bank C,Bank D,ACC004839,2808.398549406179,308.2091064462,GBP,GBP,ACH
2023-07-21 16:00:00,Bank B,Bank D,ACC004840,232.94387735995284,746.9810360264814,GBP,EUR,ACH
2023-07-21 17:00:00,Bank C,Bank C,ACC004841,32188.586347476612,10140.265165398283,EUR,GBP,SWIFT
2023-07-21 18:00:00,Bank B,Bank A,ACC004842,20444.928594973488,20282.13690989068,GBP,GBP,WIRE
2023-07-21 19:00:00,Bank B,Bank D,ACC004843,4380.575999713541,5381.766945167389,USD,USD,WIRE
